200,0.06345780527567339,0.05316364991362451,0.02830106735229492
400,0.04115835893045647,0.029975572062853277,0.028470609188079834
600,0.032087817821473914,0.022346062119732838,0.0284315824508667
800,0.02895112655155702,0.01939457461647238,0.028716216087341307
1000,0.027540638553561824,0.019764340341653742,0.02933664321899414
