1000,0.0,0.0,0.1570436954498291
2000,0.0,0.0,0.37095093727111816
3000,0.0,0.0,0.5638372898101807
4000,0.0,0.0,0.7314491271972656
5000,0.0,0.0,0.9259440898895264
