1000,0.03551430517384753,0.023972466376885975,0.3247544765472412
2000,0.024866246367795834,0.01791121944641283,0.6519546508789062
3000,0.019155266741462226,0.015975247602703038,0.9762346744537354
4000,0.020371189282277234,0.015149555051151769,1.30509614944458
5000,0.015125880709977531,0.01187814390881567,1.6296186447143555
