200,0.13877439094768085,0.10545206663662499,0.004754867553710938
400,0.0912834252344767,0.066581945075929,0.006057636737823486
600,0.07069781034319057,0.052108007450216605,0.009761872291564942
800,0.06414872465162567,0.04868683874307546,0.012120146751403809
1000,0.0631897401299411,0.04432739615766525,0.0160136079788208
