200,0.0168174672562071,0.011098673435137926,0.680699393749237
400,0.01128489143069134,0.009600436020662233,1.373993148803711
600,0.008632633670853406,0.006236240720307541,2.049918620586395
800,0.008543851494904029,0.005802438490783659,2.7285887122154238
1000,0.006479291091732021,0.004481229944485365,3.408122010231018
